game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,high_danger_unblocked,high_danger_within_four,event_successful,x_coord,y_coord,distance_to_attacking_net,event_type,player_name_2,x_coord_2,y_coord_2,distance_to_net_attacking_net_2,event_detail_1,event_detail_2,event_detail_3,game_seconds,away_player_1,away_position_1,away_x_1,away_y_1,away_player_2,away_position_2,away_x_2,away_y_2,away_player_3,away_position_3,away_x_3,away_y_3,away_player_4,away_position_4,away_x_4,away_y_4,away_player_5,away_position_5,away_x_5,away_y_5,home_player_1,home_position_1,home_x_1,home_y_1,home_player_2,home_position_2,home_x_2,home_y_2,home_player_3,home_position_3,home_x_3,home_y_3,home_player_4,home_position_4,home_x_4,home_y_4,home_player_5,home_position_5,home_x_5,home_y_5,away_player_6,away_position_6,away_x_6,away_y_6,home_player_6,home_position_6,home_x_6,home_y_6,away_player_7,away_position_7,away_x_7,away_y_7,home_player_7,home_position_7,home_x_7,home_y_7,away_player_10,away_position_10,away_x_10,away_y_10,away_player_8,away_position_8,away_x_8,away_y_8,away_player_9,away_position_9,away_x_9,away_y_9,home_player_10,home_position_10,home_x_10,home_y_10,home_player_8,home_position_8,home_x_8,home_y_8,home_player_9,home_position_9,home_x_9,home_y_9
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,1,391,5 on 4,0,0,Anna Shokhina,Play,,0,f,192,18,24.68299009,Direct,Anna Savonina,180,49,,,,,809,Stefanie Wetli,Defense,184.9685726,52.79136402,Nicole Vallario,Defense,182.7079361,42.08560383,Keely Moy,Center,174.0769598,43.15379496,Andrea Brandli,Goalie,184.5451036,42.42961955,Phoebe Staenz,Center,188.3926602,57.6363981,Veronika Korzhakova,Center,169.1322817,50.06816198,Anna Savonina,Defense,177.0561536,36.80881115,Anna Shokhina,Right Wing,193.8143264,59.60904871,Alexandra Vafina,Center,191.2459828,42.90129246,,,,,Stefanie Wetli,Defense,186.6869031,49.89509601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,1,388,5 on 4,0,0,Fanuza Kadirova,Puck Recovery,,0,t,174,23,24.6018292,,,,,,,,,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,1,388,5 on 4,0,0,Fanuza Kadirova,Play,,0,f,174,23,24.6018292,Direct,Polina Luchnikova,163,5,,,,,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,1,377,5 on 4,0,0,Yelena Provorova,Puck Recovery,,0,t,1,40,188.0166216,,,,,,,,,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,1,373,5 on 4,0,0,Yelena Provorova,Play,,0,t,24,66,166.6650833,Direct,Fanuza Kadirova,47,48,142.1064742,,,,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,743,5 on 4,2,1,Lara Christen,Puck Recovery,,0,t,53,5,56.30497314,,,,,,,,,2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,742,5 on 4,2,1,Lara Christen,Play,,0,t,62,9,61.01843984,Direct,Alina Muller,47,7,50.55937104,,,,2858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,741,5 on 4,2,1,Alina Muller,Play,,0,t,50,5,54.10406639,Direct,Lara Christen,64,29,54.69232122,,,,2859,Keely Moy,Center,18.66454052,25.33153884,Lara Christen,Defense,65.92351086,24.44759491,Phoebe Staenz,Center,37.22993213,29.51961429,Alina Muller,Center,55.90544462,10.87328465,,,,,Alexandra Vafina,Center,45.61205552,43.20554091,Veronika Korzhakova,Center,44.58360182,27.88838679,Yulia Smirnova,Defense,24.67405589,27.78670189,Valeria Merkusheva,Goalie,11.9313385,38.37131038,Yelena Provorova,Defense,30.90213608,39.01388593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,739,5 on 4,2,1,Lara Christen,Play,,0,t,68,42,57.00219294,Direct,Alina Muller,69,23,61.19027701,,,,2861,Lara Christen,Defense,68.51619774,43.41129803,Phoebe Staenz,Center,35.00015391,34.06830217,Alina Muller,Center,68.81144992,19.7599631,Keely Moy,Center,17.46368732,40.02102731,Lara Stalder,Center,66.5838714,66.33182444,Alexandra Vafina,Center,39.19810944,49.24801162,Veronika Korzhakova,Center,45.8876868,41.79502385,Yulia Smirnova,Defense,20.88419881,34.89681291,Valeria Merkusheva,Goalie,15.21876536,40.70981949,Yelena Provorova,Defense,27.60042512,46.70431639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,737,5 on 4,2,1,Alina Muller,Shot,0,0,f,59,26,50.75677295,Wristshot,,,,,Blocked,t,f,2863,Phoebe Staenz,Center,23.39053091,38.11922558,Alina Muller,Center,60.79200239,29.78958922,Lara Stalder,Center,48.30674969,65.54629386,Keely Moy,Center,16.12635073,35.69270355,,,,,Alexandra Vafina,Center,37.302958,37.9450065,Veronika Korzhakova,Center,43.12692489,42.2545243,Yulia Smirnova,Defense,26.4525414,35.54812239,Yelena Provorova,Defense,25.35867485,49.06198702,Valeria Merkusheva,Goalie,13.14590727,40.39567933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,733,5 on 4,2,1,Lara Christen,Puck Recovery,,1,t,74,83,74.8949264,,,,,,,,,2867,Keely Moy,Center,19.84196984,46.21718436,Lara Stalder,Center,49.23850315,62.08937447,Phoebe Staenz,Center,46.83926237,45.72196925,Lara Christen,Defense,71.0514725,76.75176975,,,,,Alexandra Vafina,Center,56.14627403,29.66127119,Veronika Korzhakova,Center,47.93368747,51.16460859,Yelena Provorova,Defense,35.16476935,68.08607724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,730,5 on 4,2,1,Lara Christen,Play,,1,t,68,83,69.92317212,Direct,Keely Moy,15,78,35.72464136,,,,2870,Lara Stalder,Center,77.00176646,54.8653031,Phoebe Staenz,Center,64.37139375,59.79663363,Lara Christen,Defense,75.47905763,68.24798037,,,,,,,,,Alexandra Vafina,Center,83.51169625,52.77872992,Veronika Korzhakova,Center,67.48771074,64.9583862,Yelena Provorova,Defense,46.46912115,61.76437496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,726,5 on 4,2,1,Keely Moy,Play,,1,t,5,32,12.09338662,Direct,Phoebe Staenz,19,41,8.139410298,,,,2874,Phoebe Staenz,Center,23.17968758,42.73827834,Keely Moy,Center,3.453087929,35.54842323,,,,,,,,,,,,,Yelena Provorova,Defense,14.68296709,45.10386543,Yulia Smirnova,Defense,17.72014787,36.0473157,Valeria Merkusheva,Goalie,14.12120187,39.87882447,Alexandra Vafina,Center,40.0103504,28.95311981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,726,5 on 4,2,1,Phoebe Staenz,Shot,1,1,f,19,41,8.139410298,Snapshot,,,,,On Net,f,t,2874,Phoebe Staenz,Center,23.17968758,42.73827834,Keely Moy,Center,3.453087929,35.54842323,,,,,,,,,,,,,Yelena Provorova,Defense,14.68296709,45.10386543,Yulia Smirnova,Defense,17.72014787,36.0473157,Valeria Merkusheva,Goalie,14.12120187,39.87882447,Alexandra Vafina,Center,40.0103504,28.95311981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,725,5 on 4,2,1,Phoebe Staenz,Puck Recovery,,1,t,18,40,7.433034374,,,,,,,,,2875,Phoebe Staenz,Center,21.92137354,40.82914169,Keely Moy,Center,14.40957558,25.9240586,Alina Muller,Center,42.11220711,19.81965293,,,,,,,,,Yelena Provorova,Defense,17.64686732,41.4484176,Yulia Smirnova,Defense,19.11185553,30.70269536,Valeria Merkusheva,Goalie,14.12120187,40.2307004,Alexandra Vafina,Center,38.06720268,29.0108776,Veronika Korzhakova,Center,24.66492943,39.97542199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,725,5 on 4,2,1,Phoebe Staenz,Shot,1,1,f,18,40,7.433034374,Snapshot,,,,,On Net,f,f,2875,Phoebe Staenz,Center,21.92137354,40.82914169,Keely Moy,Center,14.40957558,25.9240586,Alina Muller,Center,42.11220711,19.81965293,,,,,,,,,Yelena Provorova,Defense,17.64686732,41.4484176,Yulia Smirnova,Defense,19.11185553,30.70269536,Valeria Merkusheva,Goalie,14.12120187,40.2307004,Alexandra Vafina,Center,38.06720268,29.0108776,Veronika Korzhakova,Center,24.66492943,39.97542199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,717,5 on 4,2,1,Andrea Brandli,Puck Recovery,,0,t,185,8,177.3872882,,,,,,,,,2883,Lara Christen,Defense,132.8201879,15.93133843,Andrea Brandli,Goalie,177.933075,12.89859034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,717,5 on 4,2,1,Andrea Brandli,Play,,0,t,185,8,177.3872882,Direct,Lara Christen,172,22,162.2998768,,,,2883,Lara Christen,Defense,132.8201879,15.93133843,Andrea Brandli,Goalie,177.933075,12.89859034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,710,5 on 4,2,1,Lara Christen,Play,,0,t,170,53,159.3463209,Direct,Lara Stalder,138,80,132.420731,,,,2890,Lara Christen,Defense,166.2819499,46.80975521,Lara Stalder,Center,152.7362091,73.84439759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,709,5 on 4,2,1,Lara Stalder,Play,,0,t,123,79,117.7974957,Direct,Lara Christen,128,47,117.0865065,,,,2891,Lara Christen,Defense,145.1924277,44.04365367,Lara Stalder,Center,123.1584925,69.07948569,,,,,,,,,,,,,Olga Sosina,Left Wing,116.9893949,36.64540126,Oxana Bratishcheva,Center,87.53139456,38.91981813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,708,5 on 4,2,1,Lara Christen,Play,,0,t,119,45,108.0289313,Direct,Alina Muller,76,7,74.06247363,,,,2892,Lara Stalder,Center,103.6304378,67.41459158,Lara Christen,Defense,132.2236322,42.38477417,,,,,,,,,,,,,Olga Sosina,Left Wing,102.84279,47.44900063,Oxana Bratishcheva,Center,90.16787956,47.49075184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,707,5 on 4,2,1,Alina Muller,Dump In/Out,,0,f,76,7,74.06247363,,,,,,,,,2893,Lara Stalder,Center,88.48624486,63.42869184,Lara Christen,Defense,117.8630025,40.02824697,Alina Muller,Center,85.0403297,11.89540836,Keely Moy,Center,72.86835968,42.76973117,Phoebe Staenz,Center,75.13188596,27.51455242,Oxana Bratishcheva,Center,79.04977672,47.86104575,Olga Sosina,Left Wing,88.58742927,44.62958177,,,63.33508481,43.03509324,Anna Savonina,Defense,67.39064957,19.29868625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,703,5 on 4,2,1,Sinja Leemann,Puck Recovery,,0,t,48,21,42.79310692,,,,,,,,,2897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,702,5 on 4,2,1,Sinja Leemann,Play,,0,t,58,7,58.90033956,Direct,Evelina Raselli,34,9,40.63557555,,,,2898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,701,5 on 4,2,1,Evelina Raselli,Play,,0,t,25,5,40.02811512,Direct,Dominique Ruegg,5,22,21.36000936,,,,2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,699,5 on 4,2,1,Dominique Ruegg,Play,,0,t,7,19,23.83799488,Direct,Evelina Raselli,24,3,41.58425183,,,,2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,696,5 on 4,2,1,Evelina Raselli,Play,,0,t,31,5,42.5,Direct,Sinja Leemann,70,8,68.34654344,,,,2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,694,5 on 4,2,1,Sinja Leemann,Play,,0,t,74,18,67.59622771,Direct,Evelina Raselli,61,6,61.90516941,,,,2906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,692,5 on 4,2,1,Evelina Raselli,Shot,0,0,f,33,16,34.4419802,Snapshot,,,,,On Net,t,f,2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,689,5 on 4,2,1,Dominique Ruegg,Puck Recovery,,0,t,2,29,16.22498074,,,,,,,,,2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,682,5 on 4,2,1,Dominique Ruegg,Puck Recovery,,0,t,3,39,8.732124598,,,,,,,,,2918,Nicole Vallario,Defense,25.30167865,63.17720496,Rahel Enzler,Center,15.11334396,45.86324719,Dominique Ruegg,Center,4.331016099,43.38381451,,,62.46521618,30.1683891,,,,,Olga Sosina,Left Wing,34.64556573,59.8602689,Valeria Merkusheva,Goalie,14.69458036,40.66467046,Oxana Bratishcheva,Center,14.55689025,51.04334189,Anna Shibanova,Defense,9.371380892,37.47674396,Anna Savonina,Defense,5.407873321,44.01380056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,682,5 on 4,2,1,Dominique Ruegg,Play,,0,t,3,39,8.732124598,Direct,Evelina Raselli,37,5,45.63167759,,,,2918,Nicole Vallario,Defense,25.30167865,63.17720496,Rahel Enzler,Center,15.11334396,45.86324719,Dominique Ruegg,Center,4.331016099,43.38381451,,,62.46521618,30.1683891,,,,,Olga Sosina,Left Wing,34.64556573,59.8602689,Valeria Merkusheva,Goalie,14.69458036,40.66467046,Oxana Bratishcheva,Center,14.55689025,51.04334189,Anna Shibanova,Defense,9.371380892,37.47674396,Anna Savonina,Defense,5.407873321,44.01380056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,679,5 on 4,2,1,Evelina Raselli,Play,,0,t,37,5,45.63167759,Direct,Dominique Ruegg,7,15,27.78938646,,,,2921,Nicole Vallario,Defense,34.25248729,51.22165255,Rahel Enzler,Center,35.22622517,26.61062141,,,41.46790092,9.640419091,Dominique Ruegg,Center,6.902087704,16.20245646,,,,,Olga Sosina,Left Wing,44.24095923,21.36332573,Valeria Merkusheva,Goalie,14.37758944,38.93723486,Oxana Bratishcheva,Center,32.5846349,36.23703693,Anna Shibanova,Defense,19.19463092,36.13557857,Anna Savonina,Defense,19.04873559,24.28817844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,678,5 on 4,2,1,Dominique Ruegg,Play,,0,t,13,7,35.5562934,Indirect,Evelina Raselli,31,2,45.16912662,,,,2922,Rahel Enzler,Center,38.16065295,26.17251618,,,40.95699414,9.960157942,Dominique Ruegg,Center,17.42571456,13.08741116,,,,,,,,,Olga Sosina,Left Wing,44.6358979,18.53413335,Valeria Merkusheva,Goalie,18.40750916,39.06443792,Oxana Bratishcheva,Center,33.5427351,34.80582667,Anna Savonina,Defense,20.93057122,17.98497178,Anna Shibanova,Defense,24.96011552,41.33698626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,677,5 on 4,2,1,Evelina Raselli,Play,,0,f,31,2,45.16912662,Direct,Sinja Leemann,70,10,,,,,2923,Rahel Enzler,Center,31.66969555,24.38525697,,,35.13884874,10.97454639,Dominique Ruegg,Center,22.44746943,12.18520338,,,,,,,,,Olga Sosina,Left Wing,39.31626553,14.79410947,Valeria Merkusheva,Goalie,14.10430618,39.64160202,Oxana Bratishcheva,Center,27.9529772,29.52884554,Anna Savonina,Defense,22.15108943,16.20170595,Anna Shibanova,Defense,23.21951518,45.14808089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,670,5 on 4,2,1,Nicole Vallario,Puck Recovery,,0,t,167,11,159.1485155,,,,,,,,,2930,Rahel Enzler,Center,152.2477567,38.43800797,Nicole Vallario,Defense,164.8838631,14.96843767,Sinja Leemann,Defense,142.2525977,16.28265623,,,161.2697492,18.87948523,Andrea Brandli,Goalie,186.6850528,38.36541313,Oxana Bratishcheva,Center,149.7265012,36.61368624,Olga Sosina,Left Wing,161.1120674,8.529428775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,669,5 on 4,2,1,Nicole Vallario,Play,,0,f,172,23,162.1766013,Direct,Sinja Leemann,165,18,,,,,2931,Rahel Enzler,Center,163.3322143,33.4704814,Nicole Vallario,Defense,175.807823,22.97550226,Sinja Leemann,Defense,160.2072516,16.05736806,,,178.1737315,28.65467395,Andrea Brandli,Goalie,186.3753951,39.43547703,Oxana Bratishcheva,Center,166.4768988,27.10128253,Olga Sosina,Left Wing,174.4515803,10.36340998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,668,5 on 4,2,1,Rahel Enzler,Puck Recovery,,1,t,157,17,148.2101548,,,,,,,,,2932,Rahel Enzler,Center,159.7857736,24.35554279,Nicole Vallario,Defense,177.8610564,34.68076211,Sinja Leemann,Defense,171.6407492,18.45259586,,,175.5218976,45.62017704,Andrea Brandli,Goalie,186.253288,40.05861493,Oxana Bratishcheva,Center,171.5876977,20.95270511,Olga Sosina,Left Wing,180.2113203,18.4443172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,664,4 on 5,1,2,Rahel Enzler,Zone Entry,,1,t,74,23,65.94884381,Carried,Anna Savonina,,,,,,,2936,Rahel Enzler,Center,78.88400053,21.98992213,,,78.65849674,41.01012121,Dominique Ruegg,Center,76.41193695,49.93472454,,,,,,,,,Anna Savonina,Defense,64.16912795,27.89385165,Angelina Goncharenko,Defense,58.83250309,44.0973725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,662,5 on 4,2,1,Rahel Enzler,Play,,1,t,57,37,46.32763754,Direct,Dominique Ruegg,55,31,45.47801667,,,,2938,Rahel Enzler,Center,52.23679381,45.0323946,,,24.86840811,36.89510546,Dominique Ruegg,Center,51.5394725,28.8792232,,,,,,,,,Anna Savonina,Defense,40.85038226,33.69863224,Angelina Goncharenko,Defense,27.54213203,36.40512873,Oxana Bratishcheva,Center,61.20024805,29.78782586,Valeria Merkusheva,Goalie,12.96155988,39.49417621,Olga Sosina,Left Wing,63.02915136,39.87030677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,662,5 on 4,2,1,Dominique Ruegg,Play,,1,t,44,33,34.34020967,Direct,Rahel Enzler,36,53,27.11549373,,,,2938,Rahel Enzler,Center,52.23679381,45.0323946,,,24.86840811,36.89510546,Dominique Ruegg,Center,51.5394725,28.8792232,,,,,,,,,Anna Savonina,Defense,40.85038226,33.69863224,Angelina Goncharenko,Defense,27.54213203,36.40512873,Oxana Bratishcheva,Center,61.20024805,29.78782586,Valeria Merkusheva,Goalie,12.96155988,39.49417621,Olga Sosina,Left Wing,63.02915136,39.87030677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,661,5 on 4,2,1,Rahel Enzler,Shot,1,1,f,34,53,25.28339376,Snapshot,,,,,On Net,f,t,2939,Rahel Enzler,Center,40.07312985,52.38638608,,,18.37444209,40.0315295,Dominique Ruegg,Center,36.6956184,29.22827622,,,,,,,,,Anna Savonina,Defense,39.74330305,30.1784208,Oxana Bratishcheva,Center,40.34846953,37.63311667,Valeria Merkusheva,Goalie,14.56409374,40.50185592,Angelina Goncharenko,Defense,22.88379568,38.05791226,Olga Sosina,Left Wing,50.90488903,40.18594912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,658,5 on 4,2,1,Phoebe Staenz,Puck Recovery,,0,t,36,65,33.63406012,,,,,,,,,2942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,658,5 on 4,2,1,Phoebe Staenz,Play,,0,t,36,65,33.63406012,Direct,Lara Stalder,46,77,49.14519305,,,,2942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,657,5 on 4,2,1,Lara Stalder,Play,,1,t,46,77,49.14519305,Direct,Lara Christen,66,81,67.13605589,,,,2943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,655,5 on 4,2,1,Lara Christen,Play,,1,t,70,60,61.54063698,Direct,Alina Muller,69,23,61.19027701,,,,2945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,653,5 on 4,2,1,Alina Muller,Play,,1,t,54,14,51.58730464,Direct,Lara Christen,65,33,54.8292805,,,,2947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,652,5 on 4,2,1,Lara Christen,Play,,1,t,63,36,52.40467536,Direct,Lara Stalder,49,56,40.3267901,,,,2948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
